"TOA5","Alpine_Meadow","CR3000","13614","CR3000.Std.32.05","CPU:Fool_Alpine_Meadow_Met_20240124.CR3","33024","Table3"
"TIMESTAMP","RECORD","BattV_Min","PTemp_C_Avg","SWin_Avg","SWin_Max","SWout_Avg","LWin_Avg","LWout_Avg","CNR4TC_Avg","CNR4TK_Avg","SWnet_Avg","LWnet_Avg","Albedo_Avg","TOTALnet_Avg","TOTALnet_Max","LWinCo_Avg","LWoutCo_Avg","Tair_1_Avg","Tair_1_Max","RH_1","Tair_2_Avg","RH_2","WS_1_ms_S_WVT","WindDir_1_D1_WVT","WindDir_1_SD1_WVT","WS_2_ms_S_WVT","WindDir_2_D1_WVT","WindDir_2_SD1_WVT","Tskin_C","Tskin_C_Avg","Tskin_C_Max","SBT_C_Avg","PPT_mm_Tot","Tgrd_1_C_Avg","Tgrd_2_C_Avg","Tgrd_3_C_Avg","BP_mbar","DT_Std","DT","Q","TCDT","DBTCDT","IntTemp","IntRH","Pitch","Roll","SupVolt","ResFreq","Alert"
"TS","RN","Volts","Deg C","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","Deg C","K","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2","Deg C","Deg C","%","Deg C","%","meters/second","Deg","Deg","meters/second","Deg","Deg","Deg C","Deg C","Deg C","Deg C","mm","Deg C","Deg C","Deg C","mbar","","","","","","Deg C","%","degrees","degrees","volts","kHz","unitless"
"","","Min","Avg","Avg","Max","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Max","Avg","Avg","Avg","Max","Smp","Avg","Smp","WVc","WVc","WVc","WVc","WVc","WVc","Smp","Avg","Max","Avg","Tot","Avg","Avg","Avg","Smp","Std","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2025-01-02 14:00:00",8259,14.22,-7.577,131.9,282.2,117.1,-12.07,-5.608,-7.355,265.8,14.82,-6.462,0.889,8.36,42.84,270.9,277.4,-8.61,-8.53,90.7,-8.23,88.5,2.501,205.5,88.1,2.44,191.9,89.2,-8.13,-8.12,-7.941,-7.851,0,0.267,0.519,1.458,663.8714,0,0,-7.2,276.5,123.5,0,0,0,0,0,0,0
"2025-01-02 15:00:00",8260,14.2,-7.451,134.3,267.5,117.4,-14.09,-5.953,-7.139,266,16.91,-8.13,0.876,8.78,28.43,269.8,278,-8.47,-8.3,90.7,-8.07,88.6,2.341,189.4,75.58,2.21,179,73.69,-8,-7.975,-7.651,-7.615,0,0.266,0.519,1.457,664.3577,0,0,-7,276.6,123.4,0,0,0,0,0,0,0
"2025-01-02 16:00:00",8261,14.19,-7.346,110.3,212.9,91.3,-38.88,-9.08,-7.404,265.7,18.91,-29.79,0.828,-10.88,22.61,243.9,273.7,-8.41,-8.28,91,-8.02,88.8,2.202,190,70.97,2.066,183.7,69.18,-8.53,-8.29,-7.746,-7.666,0,0.267,0.519,1.457,665.2085,0,0,-7.1,276.7,123.3,0,0,0,0,0,0,0
"2025-01-02 17:00:00",8262,14.06,-7.805,51.64,126.4,38.2,-46.1,-11.45,-7.938,265.2,13.43,-34.65,1.074,-21.22,21.56,234.4,269.1,-8.52,-8.28,90.8,-8.21,88.7,1.777,194.1,61.14,1.677,193.4,62.73,-9.98,-8.82,-8.06,-7.839,0,0.267,0.519,1.457,666.0612,0,0,-8.8,277,123,0,0,0,0,0,0,0
"2025-01-02 18:00:00",8263,13.88,-8.93,-2,-0.681,1.641,-69.11,-15,-9.47,263.7,-3.64,-54.11,-0.994,-57.75,-34.93,205,259.1,-9.25,-8.94,91.1,-9.05,88.9,1.952,189.2,47.43,1.833,184.8,52.66,-10.63,-10.43,-9.8,-8.95,0,0.267,0.519,1.456,666.3704,0,0,-9.3,277.4,122.6,0,0,0,0,0,0,0
"2025-01-02 19:00:00",8264,13.76,-9.96,-2.468,-1.288,1.833,-80.8,-18.24,-9.61,263.5,-4.301,-62.6,-0.793,-66.9,-58.13,192.7,255.3,-9.3,-9.22,91.1,-9.13,88.9,2.084,199.1,53.4,1.988,190.6,53.88,-10.91,-10.84,-10.31,-9.01,0,0.268,0.519,1.456,666.7676,0,0,-9.4,277.5,122.5,0,0,0,0,0,0,0
"2025-01-02 20:00:00",8265,13.65,-10.35,-2.622,-1.556,1.887,-82.9,-20.13,-9.66,263.5,-4.509,-62.82,-0.763,-67.33,-53.55,190.4,253.2,-9.25,-9.12,90.9,-9.07,88.7,1.461,191.9,65.37,1.364,180.6,62.54,-11.55,-11.2,-10.64,-8.96,0,0.268,0.519,1.456,666.9515,0,0,-9.7,277.1,122.9,0,0,0,0,0,0,0
"2025-01-02 21:00:00",8266,13.56,-10.72,-2.343,-1.167,1.885,-80.4,-19.64,-9.89,263.3,-4.228,-60.79,-0.896,-65.02,-60.81,191.9,252.7,-9.47,-9.37,91.4,-9.33,89.1,2.148,182.1,40.63,1.966,176.8,41.3,-11.02,-11.52,-10.83,-9.24,0,0.268,0.52,1.455,666.8005,0,0,-9.5,277.7,122.3,0,0,0,0,0,0,0
"2025-01-02 22:00:00",8267,13.46,-10.66,-2.512,-1.337,1.588,-79.22,-19.51,-9.67,263.5,-4.101,-59.71,-0.69,-63.81,-60.3,194,253.7,-9.29,-9.19,91.1,-9.14,89,2.167,177.2,31.93,2.021,170.1,32.88,-11.54,-11.46,-10.72,-9.11,0,0.268,0.52,1.455,667.256,0,0,-9.5,278.1,121.9,0,0,0,0,0,0,0
"2025-01-02 23:00:00",8268,13.38,-10.66,-2.621,-1.337,1.656,-84.4,-19.38,-9.67,263.5,-4.277,-64.97,-0.671,-69.25,-63.72,188.9,253.9,-9.3,-9.05,91.6,-9.17,89.4,2.654,177.4,28.44,2.401,169.6,28.88,-11.09,-11.56,-10.95,-9.17,0,0.268,0.52,1.455,667.2857,0,0,-9.2,278.4,121.6,0,0,0,0,0,0,0
"2025-01-03 00:00:00",8269,13.29,-10.49,-3.142,-1.775,1.846,-90.2,-19.37,-9.11,264,-4.988,-70.86,-0.622,-75.85,-71.58,185.4,256.2,-8.91,-8.68,91.9,-8.77,89.7,3.221,188.1,29.42,2.909,178.5,29.87,-10.93,-11.17,-10.35,-8.65,0,0.268,0.52,1.454,667.1041,0,0,-8.5,278.9,121.1,0,0,0,0,0,0,0
"2025-01-03 01:00:00",8270,13.2,-10.12,-2.926,-1.896,2.068,-91.5,-18.85,-8.2,264.9,-4.994,-72.6,-0.735,-77.59,-73.34,188,260.6,-8.54,-8.43,91.6,-8.22,89.4,3.773,185.1,31.07,3.486,180.6,30.46,-10.87,-10.53,-9.75,-7.696,0,0.268,0.52,1.454,666.4022,0,0,-7.8,278,122,0,0,0,0,0,0,0
"2025-01-03 02:00:00",8271,13.1,-9.78,-2.648,-1.215,2.236,-93.1,-23.9,-7.644,265.5,-4.884,-69.17,-0.97,-74.06,-71.63,188.7,257.9,-8.29,-8.08,91.1,-7.842,88.8,2.421,184.5,42.51,2.223,177.1,47.07,-10.84,-10.63,-9.85,-6.933,0,0.268,0.52,1.453,666.8872,0,0,-7.5,278.6,121.4,0,0,0,0,0,0,0
"2025-01-03 03:00:00",8272,13.02,-9.6,-2.532,-0.438,2.358,-94.6,-23.88,-7.527,265.6,-4.89,-70.68,-1.097,-75.57,-70.73,187.7,258.4,-8.39,-7.937,91.8,-8.17,89.2,2.97,174.2,36.33,2.82,165.1,33.56,-10.09,-10.53,-9.58,-6.853,0,0.268,0.52,1.453,666.7953,0,0,-6.6,278.2,121.8,0,0,0,0,0,0,0
"2025-01-03 04:00:00",8273,12.94,-8.77,-3.017,-1.701,2.064,-98.6,-26.01,-6.558,266.6,-5.081,-72.62,-0.726,-77.71,-73.8,187.8,260.4,-7.702,-7.444,89.2,-7.741,87.8,2.956,177,42.14,2.843,168.1,36.09,-10.36,-9.86,-8.92,-5.868,0,0.268,0.52,1.453,666.6089,0,0,-6.2,278.8,121.2,0,0,0,0,0,0,0
"2025-01-03 05:00:00",8274,12.84,-8.24,-2.97,-1.701,2.326,-99.5,-29.77,-6.193,267,-5.296,-69.76,-0.823,-75.05,-72.46,188.4,258.2,-7.095,-6.651,81.1,-7.284,87.7,1.837,174.9,66.93,1.753,172.4,68.88,-9.54,-9.91,-9.24,-5.357,0,0.268,0.52,1.452,666.3953,0,0,-5.4,278.9,121.1,0,0,0,0,0,0,0
"2025-01-03 06:00:00",8275,12.76,-7.768,-3.234,-1.385,1.8,-101.7,-31.58,-5.661,267.5,-5.034,-70.11,-0.624,-75.14,-71.15,188.6,258.7,-6.425,-6.17,63.19,-6.84,86.1,1.922,186.7,58.21,1.845,180.5,62.76,-9.58,-9.66,-8.92,-4.823,0,0.267,0.519,1.452,666.1509,0,0,-5.3,279.3,120.7,0,0,0,0,0,0,0
"2025-01-03 07:00:00",8276,12.67,-7.608,-3.667,-2.625,1.549,-104,-32.52,-5.689,267.5,-5.216,-71.45,-0.436,-76.67,-73.7,186.2,257.6,-6.184,-6.024,60.74,-6.718,83.7,1.921,177.1,51.32,1.836,170.4,55.24,-10.1,-9.86,-9.35,-4.898,0,0.267,0.519,1.451,666.0288,0,0,-5.5,279.5,120.5,0,0,0,0,0,0,0
"2025-01-03 08:00:00",8277,12.63,-7.752,2.142,11.86,6.433,-102.2,-33.98,-6.042,267.1,-4.291,-68.23,3.237,-72.52,-67.87,186.4,254.6,-6.131,-5.984,53.62,-6.711,76.41,1.572,174.3,52.9,1.482,165.2,50.81,-10.78,-10.39,-9.63,-5.17,0,0.267,0.52,1.451,666.121,0,0,-5.6,279.9,120.1,0,0,0,0,0,0,0
"2025-01-03 09:00:00",8278,12.65,-7.977,128.3,283.2,70.34,-102.6,-35.23,-5.593,267.6,57.99,-67.38,0.731,-9.39,77.82,188,255.4,-6.03,-5.226,48.87,-6.374,62.59,1.16,184.7,84.3,1.142,167.6,84.9,-8.12,-10.12,-8.12,-4.897,0,0.267,0.52,1.45,666.3948,0,0,0.1,280.6,119.4,0,0,0,0,0,0,0
"2025-01-03 10:00:00",8279,13.39,-5.567,367.9,463.6,274.9,-112.5,-38.64,-1.607,271.5,93,-73.81,0.746,19.21,42.81,195.9,269.7,-4.548,-3.735,50.89,-4.323,55.28,1.39,314.5,79.03,1.301,336.4,78.02,-5.429,-6.705,-5.23,-1.518,0,0.268,0.52,1.45,666.5941,0,0,3.3,281,119,0,0,0,0,0,0,0
"2025-01-03 11:00:00",8280,13.94,-2.014,494.9,551.6,365.7,-120.1,-43.98,1.502,274.7,129.3,-76.12,0.739,53.13,69.93,202.6,278.7,-3.357,-2.611,56.29,-2.846,59.16,1.409,315.1,62.4,1.357,328.6,60.36,-3.144,-4.176,-3.144,1.424,0,0.267,0.52,1.45,666.3724,0,0,6.8,281.7,118.3,0,0,0,0,0,0,0
"2025-01-03 12:00:00",8281,13.77,0.418,566.8,585.6,410,-121.6,-40.25,2.424,275.6,156.8,-81.3,0.723,75.5,84,205.4,286.7,-2.703,-2.331,58.6,-2.161,57.16,2.2,334.2,54.38,2.119,344,52.89,-2.573,-3.01,-2.285,2.011,0,0.267,0.52,1.449,665.6374,0,0,6.7,281.6,118.4,0,0,0,0,0,0,0
"2025-01-03 13:00:00",8282,13.63,1.779,578.9,598.3,409.9,-121.2,-40.04,2.846,276,169,-81.2,0.708,87.9,97.4,207.8,289,-2.474,-1.845,59.33,-1.858,54.53,2.489,336.6,37.16,2.395,342.6,33.08,-1.708,-2.192,-1.601,2.857,0,0.267,0.52,1.448,665.2095,0,0,8.2,282.3,117.7,0,0,0,0,0,0,0
"2025-01-03 14:00:00",8283,13.57,2.358,502,571.2,345.4,-117.9,-41.26,2.746,275.9,156.6,-76.68,0.689,79.94,93.8,210.6,287.3,-2.257,-1.384,54.69,-1.712,52.87,1.903,346.3,59.17,1.83,352.3,60.59,-2.413,-2.476,-1.727,2.843,0.508,0.267,0.519,1.448,664.814,0,0,7.8,282.1,117.9,0,0,0,0,0,0,0
"2025-01-03 15:00:00",8284,13.58,2.188,333.3,486.7,217.7,-119.5,-43.28,2.02,275.2,115.6,-76.23,0.651,39.34,86,205.6,281.8,-1.48,-0.859,53.7,-1.224,52.29,1.114,312.7,75.62,1.066,337,75.25,-5.494,-3.562,-2.158,2.194,0.254,0.267,0.52,1.447,664.8457,0,0,4.1,282.6,117.4,0,0,0,0,0,0,0
"2025-01-03 16:00:00",8285,13.66,0.432,155.6,297.2,95.2,-107.8,-41.94,-1.226,271.9,60.41,-65.84,0.694,-5.431,56.38,202.2,268.1,-2.465,-1.891,49.09,-2.279,48.53,1.266,321.4,62.11,1.205,329,65,-7.998,-6.267,-5.275,-0.131,0.254,0.267,0.519,1.447,664.8517,0,0,-1,282.1,117.9,0,0,0,0,0,0,0
"2025-01-03 17:00:00",8286,13.72,-2.499,11.63,21.45,11.81,-54.1,-24.95,-3.687,269.5,-0.172,-29.15,1.254,-29.32,-15.19,244.8,274,-3.108,-2.915,55.39,-3.139,55.38,1.176,204.3,79.98,1.051,181.6,79.05,-6.549,-6.706,-5.769,-2.736,0,0.267,0.519,1.447,664.5274,0,0,-3.3,282.2,117.8,0,0,0,0,0,0,0
"2025-01-03 18:00:00",8287,13.56,-4.138,-1.329,-0.024,0.721,-50.86,-20.46,-3.753,269.4,-2.05,-30.4,-1.228,-32.45,-20.6,247.8,278.2,-3.217,-3.05,47.86,-3.266,47.69,1.678,192,45.6,1.527,184.8,46.06,-6.689,-6.415,-5.922,-3.317,0,0.267,0.519,1.447,664.045,0,0,-3.4,282.4,117.6,0,0,0,0,0,0,0
"2025-01-03 19:00:00",8288,13.44,-4.766,-2.356,-0.753,0.654,-66.97,-23.52,-3.939,269.2,-3.01,-43.45,-0.326,-46.46,-31.12,230.8,274.3,-3.38,-3.126,44.53,-3.393,44.05,2.136,185.2,36.91,2,178.4,39.72,-6.852,-7.034,-6.484,-3.515,0,0.267,0.519,1.447,663.803,0,0,-3.7,282.5,117.5,0,0,0,0,0,0,0
"2025-01-03 20:00:00",8289,13.33,-5.041,-1.874,-0.364,0.63,-60.71,-23.66,-4.014,269.1,-2.504,-37.05,-0.602,-39.55,-27.41,236.8,273.8,-3.401,-3.121,41.69,-3.406,41.44,1.722,201.2,52.69,1.609,185.7,53.82,-7.788,-7.109,-6.486,-3.553,0,0.267,0.519,1.446,663.5305,0,0,-3.8,282.9,117.1,0,0,0,0,0,0,0
"2025-01-03 21:00:00",8290,13.22,-5.552,-2.784,-1.215,0.787,-79.1,-27.84,-4.778,268.4,-3.57,-51.26,-0.338,-54.83,-37.4,215,266.3,-3.907,-3.373,32.38,-3.914,32.2,1.625,177.6,47.8,1.499,173.5,50.35,-8.38,-8.39,-7.539,-4.122,0,0.267,0.519,1.446,662.4084,0,0,-4.6,283.2,116.8,0,0,0,0,0,0,0
"2025-01-03 22:00:00",8291,13.12,-6.226,-2.865,-1.288,1.088,-90.3,-31.16,-4.543,268.6,-3.953,-59.1,-0.474,-63.05,-55.04,204.9,264,-3.595,-3.239,33.41,-3.677,32.2,2.356,184.6,32.21,2.18,173.9,34.31,-8.54,-8.64,-8.14,-4.047,0,0.267,0.519,1.445,662.1965,0,0,-4.2,283.6,116.4,0,0,0,0,0,0,0
"2025-01-03 23:00:00",8292,13.03,-6.26,-3.625,-2.187,0.846,-102.2,-31.93,-4.359,268.8,-4.472,-70.29,-0.257,-74.77,-57.58,193.7,264,-3.595,-3.361,35.62,-3.607,36.18,3.192,183.6,35.21,2.956,173.5,32.08,-9.1,-8.58,-7.92,-3.915,0,0.267,0.519,1.445,661.4974,0,0,-4.2,283.3,116.7,0,0,0,0,0,0,0
"2025-01-04 00:00:00",8293,12.93,-6.28,-3.839,-2.77,0.834,-104.7,-34.13,-4.304,268.8,-4.673,-70.56,-0.231,-75.24,-71.01,191.5,262.1,-3.471,-3.235,31.31,-3.485,31.53,3.087,185.1,32.43,2.831,176.2,32.26,-9.41,-8.83,-8.31,-3.858,0,0.267,0.518,1.445,660.7682,0,0,-4.2,283.1,116.9,0,0,0,0,0,0,0
"2025-01-04 01:00:00",8294,12.83,-6.56,-3.751,-1.92,1.354,-108.2,-39.52,-4.909,268.2,-5.105,-68.72,-0.416,-73.82,-67.48,185.3,254,-3.475,-3.307,22.7,-3.496,21.86,1.643,174.4,43.3,1.547,167.5,37.43,-10.39,-10.06,-9,-4.071,0,0.267,0.518,1.444,660.314,0,0,-4.5,283.4,116.6,0,0,0,0,0,0,0
"2025-01-04 02:00:00",8295,12.74,-7.061,-3.409,-2.09,1.381,-106.8,-37.72,-4.599,268.6,-4.791,-69.12,-0.442,-73.91,-69.76,188.1,257.2,-3.431,-2.988,24.77,-3.394,25.11,2.523,196.8,41.85,2.347,185.3,41.58,-8.92,-9.51,-8.46,-3.869,0,0.267,0.518,1.444,659.8285,0,0,-3.8,284.3,115.7,0,0,0,0,0,0,0
"2025-01-04 03:00:00",8296,12.64,-6.464,-3.974,-2.357,0.933,-109.7,-36.58,-4.107,269,-4.907,-73.08,-0.261,-77.99,-72.71,187.4,260.5,-3.211,-3.005,23.92,-3.15,23.34,2.962,182.8,36.95,2.753,177.9,32.3,-8.69,-8.95,-8.42,-3.538,0,0.267,0.518,1.443,659.3702,0,0,-3.9,283.6,116.4,0,0,0,0,0,0,0
"2025-01-04 04:00:00",8297,12.55,-6.244,-4.172,-2.503,0.836,-110.6,-36.71,-4.424,268.7,-5.009,-73.92,-0.22,-78.93,-75,185.1,259,-3.499,-3.112,28.96,-3.435,28.74,2.79,188.6,34.94,2.614,178.2,35.98,-10.06,-9.28,-8.53,-3.794,0,0.267,0.518,1.443,658.7631,0,0,-4.6,284,116,0,0,0,0,0,0,0
"2025-01-04 05:00:00",8298,12.47,-6.62,-3.322,-1.482,0.875,-95.8,-34.42,-5.091,268.1,-4.196,-61.37,-0.318,-65.57,-53.36,197,258.3,-4.149,-3.736,34.08,-4.143,33.84,2.551,184.2,28.38,2.339,175.5,31.84,-9.96,-9.69,-9.11,-4.526,0,0.267,0.518,1.443,658.1566,0,0,-4.8,285.1,114.9,0,0,0,0,0,0,0
"2025-01-04 06:00:00",8299,12.41,-7.121,-3.16,-2.017,0.888,-92.4,-33.32,-5.521,267.6,-4.049,-59.03,-0.327,-63.08,-52.01,198.5,257.6,-4.58,-4.261,36.44,-4.604,36.94,2.343,183.2,29.36,2.106,174.8,31.14,-9.97,-9.99,-9.5,-4.996,0,0.266,0.518,1.442,657.2158,0,0,-5.1,283.8,116.2,0,0,0,0,0,0,0
"2025-01-04 07:00:00",8300,12.37,-7.409,-3.623,-2.309,0.904,-100.7,-33.55,-5.41,267.7,-4.527,-67.11,-0.281,-71.63,-59.47,190.7,257.8,-4.508,-4.163,38.82,-4.524,38.17,2.852,191.9,31.26,2.539,185.2,32.13,-10.01,-9.93,-9.31,-4.93,0,0.266,0.518,1.442,656.8824,0,0,-5.3,284.5,115.5,0,0,0,0,0,0,0
"2025-01-04 08:00:00",8301,12.36,-7.738,4.434,16.21,7.477,-93.4,-33.94,-6.373,266.8,-3.043,-59.43,0.402,-62.47,-54.11,193.8,253.3,-5.325,-4.721,46.06,-5.337,45.54,1.825,177.7,25.61,1.709,165.6,23.71,-11.65,-10.92,-9.83,-5.714,0,0.266,0.518,1.442,656.52,0,0,-6,285.1,114.9,0,0,0,0,0,0,0
"2025-01-04 09:00:00",8302,12.43,-8.6,143.1,343.3,81.4,-96.8,-37.97,-6.342,266.8,61.68,-58.8,0.731,2.887,85.7,190.6,249.4,-5.632,-4.2,38.29,-5.673,37.37,1.544,175.4,30.09,1.421,167.1,30.41,-8.06,-11.44,-8.06,-5.828,0,0.267,0.518,1.442,655.701,0,0,0,285.3,114.7,0,0,0,0,0,0,0
"2025-01-04 10:00:00",8303,14.35,-6.034,374.7,454.8,275.7,-115.4,-37.71,-1.617,271.5,99,-77.66,0.736,21.38,48.67,192.9,270.5,-3.239,-2.577,32.56,-2.78,31.06,2.59,194.5,28.22,2.307,189.4,31.27,-5.659,-6.601,-5.411,-1.525,0,0.267,0.518,1.441,655.5679,0,0,2.4,285.3,114.7,0,0,0,0,0,0,0
"2025-01-04 11:00:00",8304,13.87,-2.398,473.5,605.4,344.3,-121.7,-38.2,0.048,273.2,129.3,-83.5,0.731,45.8,95.7,194.2,277.7,-2.727,-2.413,33.68,-2.214,30.73,2.809,188.8,35.84,2.53,182.4,37.27,-5.246,-5.2,-4.449,-0.265,0,0.266,0.518,1.441,654.6793,0,0,3.9,285.7,114.3,0,0,0,0,0,0,0
"2025-01-04 12:00:00",8305,13.84,-1.155,310.8,674.8,234.9,-99.5,-35.99,-0.75,272.4,75.87,-63.49,0.775,12.39,121.6,212.7,276.2,-3.099,-2.409,36.02,-2.562,34.5,2.465,204.9,38.66,2.188,199.8,41.71,-5.539,-5.644,-4.195,-0.75,0,0.266,0.517,1.44,653.5853,0,0,-0.6,285.2,114.8,0,0,0,0,0,0,0
"2025-01-04 13:00:00",8306,13.96,-1.997,303.4,742.4,239.8,-66.76,-27.88,-1.528,271.6,63.62,-38.88,0.8,24.74,158.3,241.9,280.8,-3.915,-3.674,59.28,-3.452,56.03,2.011,198.7,62.44,1.849,197.8,64.11,-3.526,-5.392,-3.427,-1.855,0,0.266,0.518,1.439,652.9491,0,0,2.7,285.5,114.5,0,0,0,0,0,0,0
"2025-01-04 14:00:00",8307,13.83,-1.694,281.5,702.9,215.5,-59.05,-24.97,-1.723,271.4,66.04,-34.09,0.796,31.95,149.9,248.8,282.9,-5.874,-4.281,81.2,-5.263,77.94,1.494,0.47,54.72,1.459,1.51,56.46,-6.554,-5.049,-3.109,-1.681,0,0.266,0.517,1.439,652.7358,0,0,-4.3,285.1,114.9,0,0,0,0,0,0,0
"2025-01-04 15:00:00",8308,13.95,-3.743,206.3,545,160.2,-51.26,-17.05,-5.027,268.1,46.17,-34.21,0.823,11.95,108.8,241.8,276,-7.282,-6.326,89.8,-6.864,86.6,1.534,232.4,85.6,1.451,212.9,90.4,-6.28,-7.367,-5.767,-5.177,0,0.266,0.517,1.439,652.8934,0,0,-1.9,285.5,114.5,0,0,0,0,0,0,0
"2025-01-04 16:00:00",8309,13.93,-4.907,39.51,93.9,35.6,-8.72,-4.426,-7.241,265.9,3.91,-4.294,0.907,-0.384,5.671,274.8,279.1,-8.45,-7.357,89.9,-8.1,87.9,1.432,328.4,71.09,1.397,348.3,73.52,-8.81,-7.88,-6.285,-7.01,0,0.266,0.517,1.438,653.171,0,0,-8.1,284.1,115.9,0,0,0,0,0,0,0
"2025-01-04 17:00:00",8310,13.81,-7.025,14.47,30.18,13.42,-11.16,-3.11,-9.01,264.1,1.049,-8.05,"NAN",-7,-1.721,264.9,272.9,-9.65,-9.08,85.6,-9.33,83.8,1.703,313.8,67.71,1.615,326.1,71.82,-10.05,-9.51,-8.83,-8.98,0,0.266,0.517,1.438,653.6629,0,0,-9.5,284,116,0,0,0,0,0,0,0
"2025-01-04 18:00:00",8311,13.65,-8.65,-0.509,0.073,0.089,-8.15,-1.838,-10.02,263.1,-0.599,-6.313,-0.296,-6.912,-1.041,263.6,270,-10.37,-10.08,90.2,-10.09,88,1.016,250.4,85.3,0.946,234.7,93.6,-10.26,-10.3,-10.01,-9.9,0,0.266,0.517,1.438,653.9398,0,0,-10.1,283.8,116.2,0,0,0,0,0,0,0
"2025-01-04 19:00:00",8312,13.52,-9.43,-0.101,0.34,0.01,-0.11,-0.31,-10.2,262.9,-0.112,0.2,0.671,0.088,1.151,270.9,270.7,-10.56,-10.27,89.6,-10.29,87.6,1.52,327.3,52.19,1.445,340.9,52.21,-10.59,-10.34,-10.08,-10.2,0,0.267,0.517,1.438,654.4882,0,0,-10.4,280.1,119.9,0,0,0,0,0,0,0
"2025-01-04 20:00:00",8313,13.4,-9.87,-0.424,0.146,-0.172,-2.557,-0.648,-10.68,262.5,-0.252,-1.909,"NAN",-2.161,1.098,266.5,268.4,-11.02,-10.76,88.3,-10.75,86.1,2.232,339.2,46.18,2.13,344.2,43.85,-11.48,-10.89,-10.55,-10.68,0,0.267,0.517,1.437,654.9153,0,0,-11.1,278.7,121.3,0,0,0,0,0,0,0
"2025-01-04 21:00:00",8314,13.29,-10.51,-0.524,-0.219,-0.257,-3.686,-0.409,-11.67,261.5,-0.267,-3.277,0.428,-3.544,-2.274,261.4,264.7,-11.95,-11.5,87.6,-11.68,85.5,1.111,330.1,90.8,1.04,33.68,87.6,-12.38,-11.85,-11.49,-11.65,0,0.267,0.517,1.437,655.2826,0,0,-12.2,278,122,0,0,0,0,0,0,0
"2025-01-04 22:00:00",8315,13.17,-11.37,-0.37,-0.17,-0.028,-4.292,-0.401,-12.49,260.7,-0.343,-3.891,0.045,-4.233,-2.634,257.5,261.4,-12.76,-12.52,87.3,-12.5,85.4,1.273,319.1,89.5,1.186,346.4,88.4,-12.89,-12.66,-12.41,-12.47,0,0.267,0.516,1.437,655.8323,0,0,-12.7,277.8,122.2,0,0,0,0,0,0,0
"2025-01-04 23:00:00",8316,13.08,-12.06,-0.299,-0.049,0.037,-3.727,-0.365,-12.81,260.3,-0.337,-3.362,-0.273,-3.699,-2.156,256.8,260.1,-13.06,-12.89,86.9,-12.8,84.8,1.094,343.5,99,1.021,14.96,94.5,-13.17,-12.97,-12.87,-12.78,0,0.267,0.516,1.436,656.4115,0,0,-13,277.1,122.9,0,0,0,0,0,0,0
"2025-01-05 00:00:00",8317,12.99,-12.55,-0.552,-0.292,0.019,-7.225,-0.774,-13.31,259.8,-0.571,-6.451,-0.089,-7.022,-3.79,251.2,257.7,-13.55,-13.25,86.8,-13.29,84.8,1.309,235.6,91.8,1.2,196.8,97.3,-13.7,-13.56,-13.17,-13.27,0,0.267,0.516,1.436,656.1694,0,0,-13.6,277,123,0,0,0,0,0,0,0
"2025-01-05 01:00:00",8318,12.89,-12.98,-0.331,-0.146,0.18,-6.392,-0.743,-13.48,259.7,-0.511,-5.649,-0.664,-6.16,-3.243,251.4,257,-13.71,-13.62,86.6,-13.46,84.6,0.979,169.3,95.9,0.961,129.8,93,-13.79,-13.72,-13.63,-13.46,0,0.267,0.516,1.436,656.2313,0,0,-13.7,277.1,122.9,0,0,0,0,0,0,0
"2025-01-05 02:00:00",8319,12.8,-13.16,-0.249,-0.146,0.2,-5.445,-0.582,-13.56,259.6,-0.449,-4.863,-0.835,-5.312,-4.526,252,256.9,-13.78,-13.71,86.6,-13.56,84.6,0.995,219.2,96,0.91,199.4,96.9,-13.77,-13.76,-13.72,-13.55,0,0.267,0.516,1.435,656.9916,0,0,-13.6,277.2,122.8,0,0,0,0,0,0,0
"2025-01-05 03:00:00",8320,12.7,-13.25,-0.243,0,0.187,-5.221,-0.536,-13.56,259.6,-0.429,-4.685,"NAN",-5.115,-3.806,252.3,256.9,-13.78,-13.67,86.6,-13.56,84.7,1.092,202.2,94.1,1.063,184.8,94,-13.71,-13.75,-13.67,-13.54,0,0.267,0.516,1.435,657.4479,0,0,-13.5,277.2,122.8,0,0,0,0,0,0,0
"2025-01-05 04:00:00",8321,12.61,-13.28,-0.288,-0.146,0.096,-4.768,-0.482,-13.63,259.5,-0.384,-4.286,-0.379,-4.67,-2.883,252.4,256.7,-13.88,-13.72,86.4,-13.63,84.4,1.06,217.7,90.7,0.983,141.9,91.9,-13.85,-13.82,-13.7,-13.61,0,0.267,0.516,1.435,657.6002,0,0,-13.8,277.1,122.9,0,0,0,0,0,0,0
"2025-01-05 05:00:00",8322,12.53,-13.39,-0.476,-0.243,0.083,-6.758,-0.816,-13.88,259.3,-0.559,-5.942,-0.181,-6.501,-3.463,249.5,255.4,-14.08,-13.89,86.1,-13.84,84.1,0.859,249.5,95.2,0.82,69.27,102.1,-14.32,-14.14,-13.85,-13.84,0,0.267,0.516,1.434,657.9056,0,0,-14.3,277.1,122.9,0,0,0,0,0,0,0
